,jed,sun_rise_time,sun_set_time,dusk_time,dawn_time,venus_rise_time,venus_set_time,visible_at_down,visible_after_dawn,visible_at_dusk,visible_before_dusk,az_horizon,az_twilight,el_twilight
1153,626486.0010706,626486.6758298597,626486.1606666923,626486.6235971722,626486.212961393,626486.7355396354,626486.2486839204,True,True,False,False,274.4624091548248,269.23258794885936,11.242045703997645
1154,626487.0010706,626487.6751056053,626487.1608723528,626487.6229034379,626487.2131355882,626487.7351495486,626487.2496099209,True,True,False,False,275.0416365171985,269.71239507767444,11.483057466598007
1155,626488.0010706,626488.6743746931,626488.1610741194,626488.6222004548,626488.2133084638,626488.7347625704,626488.250536822,True,True,False,False,275.6190880303881,270.1909454516822,11.723655148979937
1156,626489.0010706,626489.6736374476,626489.1612721826,626489.6214885167,626489.213480245,626489.7343793355,626489.251465007,True,True,False,False,276.19454512834,270.66807514634263,11.963878024731164
1157,626490.0010706,626490.6728941866,626490.1614667193,626490.6207678923,626490.2136511494,626490.7340004775,626490.2523948408,True,True,False,False,276.7678165657575,271.14356559560224,12.203664622149155
1158,626491.0010706,626491.6721452223,626491.1616578957,626491.6200388675,626491.2138213812,626491.7336266278,626491.2533266724,True,True,False,False,277.3386837765872,271.6172255541643,12.443014087460266
1159,626492.0010706,626492.6713908624,626492.1618458705,626492.6193017067,626492.2139911278,626492.7332584164,626492.2542608341,True,True,False,False,277.9069555155323,272.0887818144619,12.68199130746161
1160,626493.0010706,626493.6706314089,626493.1620307954,626493.618556693,626493.2141605788,626493.7328964695,626493.255197641,True,True,False,False,278.47238589578257,272.5580704519552,12.920524565166904
1161,626494.0010706,626494.6698671593,626494.1622128175,626494.6178040754,626494.2143299131,626494.7325414077,626494.2561373888,True,True,False,False,279.03478367204144,273.0248455798339,13.15867277095774
1162,626495.0010706,626495.6690984073,626495.1623920808,626495.6170441365,626495.2144992986,626495.7321938467,626495.257080354,True,True,False,False,279.5939029574987,273.4889159528012,13.396393236151802
1163,626496.0010706,626496.6683254438,626496.1625687287,626496.6162771243,626496.2146689219,626496.7318543966,626496.2580267941,True,True,False,False,280.14955250685756,273.9500083632904,13.633703036222018
1164,626497.0010706,626497.6675485573,626497.1627429053,626497.6155033122,626497.2148389381,626497.7315236616,626497.2589769473,True,True,False,False,280.70151375406465,274.40795888676143,13.870586803242754
1165,626498.0010706,626498.6667680349,626498.1629147567,626498.6147229627,626498.215009528,626498.7312022406,626498.2599310321,True,True,False,False,281.24954081230976,274.8625489571608,14.107025754193792
1166,626499.0010706,626499.6659841617,626499.1630844297,626499.6139363347,626499.2151808568,626499.730890725,626499.2608892466,True,True,False,False,281.7934151155396,275.31350536692173,14.342997690960331
1167,626500.0010706,626500.6651972206,626500.1632520731,626500.6131436882,626500.2153530923,626500.7305896997,626500.2618517671,True,True,False,False,282.33291809770054,275.76066419150413,14.578627264494724
1168,626501.0010706,626501.6644074912,626501.1634178348,626501.6123452921,626501.2155264119,626501.7302997399,626501.262818747,True,True,False,False,282.86783119273923,276.20377954409787,14.813915328570616
1169,626502.0010706,626502.66361525,626502.1635818616,626502.6115414003,626502.2157009717,626502.7300214106,626502.2637903127,True,True,False,False,283.3979085138456,276.6426875001629,15.048650147323736
1170,626503.0010706,626503.6628207699,626503.1637442978,626503.6107322751,626503.2158769286,626503.7297552654,626503.2647665627,True,True,False,False,283.9229588157228,277.0770875313757,15.28286245660535
1171,626504.0010706,626504.6620243215,626504.1639052855,626504.6099181694,626504.2160544482,626504.7295018446,626504.2657475648,True,True,False,False,284.44276353231743,277.5068430339529,15.516472001692712
1172,626505.0010706,626505.6612261739,626505.1640649657,626505.6091051302,626505.2162278924,626505.7292616763,626505.2667333549,True,True,False,False,284.95704945606275,277.93094313989735,15.751141933648718
1173,626506.0010706,626506.660426598,626506.16422348,626506.608281842,626506.2164089928,626506.7290352769,626506.267723937,True,True,False,False,285.4655980209052,278.3507265662863,15.983335922030594
1174,626507.0010706,626507.659625869,626507.1643809748,626507.607454358,626507.2165921121,626507.7288231535,626507.2687192853,True,True,False,False,285.9682179815481,278.7652097658794,16.214865674515686
1175,626508.0010706,626508.6588242701,626508.1645376042,626508.606622953,626508.2167774157,626508.7286258081,626508.2697193443,True,True,False,False,286.46463613042465,279.17417417262305,16.445671426948756
1176,626509.0010706,626509.6580220952,626509.1646935358,626509.6057879222,626509.216965075,626509.7284437392,626509.2707240365,True,True,False,False,286.95466122223803,279.5774285412206,16.67568829253269
1177,626510.0010706,626510.6572196519,626510.1648489546,626510.6049495556,626510.2171552866,626510.7282774476,626510.2717332635,True,True,False,False,287.4380200494215,279.9747543056186,16.904880412774347
1178,626511.0010706,626511.656417263,626511.1650040664,626511.604108186,626511.2173482532,626511.7281274374,626511.2727469136,True,True,False,False,287.9144940459216,280.36596022052026,17.133153872572635
1179,626512.0010706,626512.6556152636,626512.165159099,626512.6032641333,626512.2175442127,626512.7279942145,626512.2737648629,True,True,False,False,288.38386464568487,280.7508550406288,17.360474520981708
1180,626513.0010706,626513.6548139972,626513.165314299,626513.6024177517,626513.2177434086,626513.7278782825,626513.2747869769,True,True,False,False,288.8459132826579,281.1292201998908,17.5867194145965
1181,626514.0010706,626514.6540138084,626514.1654699247,626514.6015693789,626514.2179461039,626514.7277801333,626514.2758131032,True,True,False,False,289.3003940700305,281.50086445300957,17.81182708171449
1182,626515.0010706,626515.6532150358,626515.1656262339,626515.6007193594,626515.2181525533,626515.7277002411,626515.2768430642,True,True,False,False,289.7470884417494,281.8656511962016,18.03570189968729
1183,626516.0010706,626516.6524180113,626516.1657834761,626516.5998680288,626516.2183629985,626516.7276390607,626516.2778766484,True,True,False,False,290.1858051525176,282.22330722190014,18.25830801002176
1184,626517.0010706,626517.6516230612,626517.1659418859,626517.5990157215,626517.2185776709,626517.7275970276,626517.2789136067,True,True,False,False,290.61629831552517,282.5737505678352,18.479503686292624
1185,626518.0010706,626518.6508305084,626518.1661016832,626518.5981627633,626518.2187967887,626518.7275745617,626518.2799536528,True,True,False,False,291.03837668547527,282.91670802643984,18.699244532270274
1186,626519.0010706,626519.6500406745,626519.166263076,626519.5973094911,626519.2190205369,626519.7275720681,626519.280996463,True,True,False,False,291.4517670548011,283.2520156731741,18.917440047948208
1187,626520.0010706,626520.649253878,626520.1664262617,626520.5964562302,626520.219249113,626520.7275899332,626520.2820416763,True,True,False,False,291.8563054989626,283.5795095834979,19.13396728992137
1188,626521.0010706,626521.6484704337,626521.1665914247,626521.5956033149,626521.2194826821,626521.7276285205,626521.2830888918,True,True,False,False,292.2517734519064,283.8989711913577,19.348759663845343
1189,626522.0010706,626522.6476906496,626522.1667587389,626522.594751172,626522.2197213258,626522.7276881658,626522.2841376674,True,True,False,False,292.63789770606553,284.21020925145683,19.56177277349053
1190,626523.0010706,626523.6469148283,626523.1669283661,626523.593900093,626523.2199651599,626523.7277691751,626523.2851875182,True,True,False,False,293.0144870161434,284.51303251849856,19.772859769789775
1191,626524.0010706,626524.6461432676,626524.1671004589,626524.5930503303,626524.2202144152,626524.7278718224,626524.2862379176,True,True,False,False,293.3813228160864,284.807249747186,19.98196259613513
1192,626525.0010706,626525.6453762606,626525.1672751606,626525.5922021857,626525.2204692223,626525.7279963486,626525.2872882981,True,True,False,False,293.73818653984125,285.09269701297916,20.18891903553381
1193,626526.0010706,626526.6446140963,626526.1674526071,626526.5913559864,626526.2207296821,626526.7281429595,626526.2883380521,True,True,False,False,294.08485962135444,285.36921039133796,20.39361980495909
1194,626527.0010706,626527.6438570591,626527.1676329272,626527.5905120447,626527.2209959015,626527.7283118244,626527.289386533,True,True,False,False,294.42115081532916,285.636571316209,20.59598294214094
1195,626528.0010706,626528.6431054291,626528.1678162408,626528.5896706638,626528.221267967,626528.7285030731,626528.2904330562,True,True,False,False,294.746841555712,285.894615863052,20.795851352728434
1196,626529.0010706,626529.6423594814,626529.1680026602,626529.5888321573,626529.2215459622,626529.7287167944,626529.2914768988,True,True,False,False,295.0617405972063,286.1432074280838,20.993129414073206
1197,626530.0010706,626530.6416194846,626530.1681922872,626530.5879968284,626530.2218299473,626530.728953032,626530.2925172998,True,True,False,False,295.3656293737585,286.3821274452509,21.187704428053944
1198,626531.0010706,626531.6408857012,626531.1683852132,626531.5871649806,626531.222119978,626531.7292117809,626531.2935534578,True,True,False,False,295.6583439608286,286.6112939522831,21.379362951259086
1199,626532.0010706,626532.6401583881,626532.1685815174,626532.5863369115,626532.2224160973,626532.7294929866,626532.2945845325,True,True,False,False,295.93969311311974,286.8304883831272,21.568041804438813
1200,626533.0010706,626533.6394377982,626533.1687812689,626533.5855129197,626533.2227183204,626533.7297965437,626533.2956096453,True,True,False,False,296.20948558533524,287.0395741339996,21.753566817769283
1201,626534.0010706,626534.6387241841,626534.1689845282,626534.5846932993,626534.2230266699,626534.730122298,626534.296627881,True,True,False,False,296.467557452935,287.2384419218737,21.935756991237497
1202,626535.0010706,626535.6380178023,626535.1691913526,626535.5838783656,626535.2233411497,626535.7304700492,626535.2976382934,True,True,False,False,296.71377211213564,287.4269278222094,22.114518409742363
1203,626536.0010706,626536.6373189171,626536.1694017998,626536.5830684257,626536.2236617593,626536.7308395552,626536.2986399108,True,True,False,False,296.94793831764036,287.6049498727366,22.289588111000835
1204,626537.0010706,626537.636627804,626537.1696159346,626537.5822638174,626537.2239885215,626537.7312305367,626537.2996317444,True,True,False,False,297.1698921449091,287.7723441489153,22.46088584029017
1205,626538.0010706,626538.6359447527,626538.1698338327,626538.5814648872,626538.2243214436,626538.7316426814,626538.3006127961,True,True,False,False,297.37952431091514,287.92902868847534,22.628172540989414
1206,626539.0010706,626539.6352700663,626539.170055584,626539.5806720036,626539.2246605618,626539.7320756458,626539.3015820668,True,True,False,False,297.5766708911184,288.0749215291468,22.79123476968701
1207,626540.0010706,626540.6346040594,626540.1702812931,626540.579885535,626540.2250059088,626540.7325290553,626540.3025385619,True,True,False,False,297.7612226024921,288.2098587463896,22.949956413167058
1208,626541.0010706,626541.6339470528,626541.1705110755,626541.5791058724,626541.225357548,626541.7330025006,626541.3034812945,True,True,False,False,297.93307016200964,288.333813019447,23.104088169524857
1209,626542.0010706,626542.6332993677,626542.1707450515,626542.5783334024,626542.2257155239,626542.7334955339,626542.3044092869,True,True,False,False,298.09207696588754,288.44670238604897,23.253414887801554
1210,626543.0010706,626543.6326613224,626543.1709833376,626543.5775685215,626543.2260798874,626543.7340076657,626543.3053215677,True,True,False,False,298.23818837261246,288.54849952543884,23.39774703024768
1211,626544.0010706,626544.6320332307,626544.1712260402,626544.5768116124,626544.226450662,626544.7345383649,626544.3062171699,True,True,False,False,298.37132241991435,288.6390951545899,23.536891644019178
1212,626545.0010706,626545.631415403,626545.1714732514,626545.5760630668,626545.226827874,626545.7350870618,626545.3070951323,True,True,False,False,298.49142446627985,288.71848927350214,23.670650653630123
1213,626546.0010706,626546.630808149,626546.1717250485,626546.575323276,626546.227211503,626546.7356531513,626546.3079545002,True,True,False,False,298.5983852286822,288.78665456141886,23.798820860952706
1214,626547.0010706,626547.6302117773,626547.1719814928,626547.5745926471,626547.2276015171,626547.7362359939,626547.3087943282,True,True,False,False,298.69220470712156,288.84356369758336,23.92119565276453
1215,626548.0010706,626548.6296265936,626548.1722426317,626548.573871991,626548.227997469,626548.736834914,626548.3096136812,True,True,False,False,298.7728009393277,288.8891347197257,24.037684529059096
1216,626549.0010706,626549.6290528977,626549.1725084959,626549.5731613451,626549.2283996438,626549.7374491973,626549.3104116344,True,True,False,False,298.8401739253007,288.92342226935915,24.148043310573577
1217,626550.0010706,626550.6284909814,626550.1727790979,626550.5724611125,626550.2288079483,626550.738078088,626550.3111872727,True,True,False,False,298.8942963442839,288.9464263464838,24.252014157666807
1218,626551.0010706,626551.6279411262,626551.173054432,626551.5717716808,626551.2292222672,626551.7387207877,626551.3119396921,True,True,False,False,298.93516819627723,288.9582015926129,24.34940070240014
1219,626552.0010706,626552.6274036039,626552.1733344749,626552.5710934411,626552.2296424574,626552.739376456,626552.3126680022,True,True,False,False,298.9627621605241,288.95869336623315,24.44005951080101
1220,626553.0010706,626553.6268786758,626553.1736191853,626553.5704209907,626553.2300741388,626553.7400442122,626553.3133713268,True,True,False,False,298.9771055577811,288.9485573655048,24.522009828010116
1221,626554.0010706,626554.626366593,626554.1739085054,626554.5697662776,626554.2305055672,626554.7407231359,626554.3140488081,True,True,False,False,298.978225708805,288.92670076016077,24.59857624860596
1222,626555.0010706,626555.6258675961,626555.1742023604,626555.569123884,626555.2309423175,626555.7414122694,626555.3146996079,True,True,False,False,298.9661772551091,288.89377924836134,24.667859979999275
1223,626556.0010706,626556.625381914,626556.1745006589,626556.5684941808,626556.2313841652,626556.7421106184,626556.3153229095,True,True,False,False,298.9409601966934,288.8498474716198,24.729606597643485
1224,626557.0010706,626557.6249097625,626557.174803291,626557.5678775139,626557.2318308599,626557.7428171516,626557.3159179173,True,True,False,False,298.9027111373413,288.7950420337196,24.783676082660598
1225,626558.0010706,626558.6244513432,626558.1751101278,626558.5672742355,626558.2322821388,626558.7435307999,626558.3164838583,True,True,False,False,298.8514300770529,288.7294175761741,24.829897680321366
1226,626559.0010706,626559.6240068418,626559.1754210205,626559.5666788808,626559.2327434856,626559.744250457,626559.3170199785,True,True,False,False,298.7872536196114,288.65371175941374,24.866227456516665
1227,626560.0010706,626560.6235764299,626560.1757357982,626560.5661033541,626560.2332030084,626560.7449749787,626560.3175255444,True,True,False,False,298.71026372728704,288.5669137154412,24.896148807723197
1228,626561.0010706,626561.6231602661,626561.1760542712,626561.5655413498,626561.2336669929,626561.7457031878,626561.317999841,True,True,False,False,298.6205970038631,288.4698703877136,24.91739240358923
1229,626562.0010706,626562.6227585017,626562.1763762329,626562.5649933048,626562.2341349192,626562.7464338776,626562.318442174,True,True,False,False,298.51836273236637,288.3626910592578,24.929857498824504
1230,626563.0010706,626563.6223712852,626563.1767014654,626563.5644601291,626563.2346058225,626563.7471658217,626563.318851873,True,True,False,False,298.4036975165802,288.24551233385705,24.933535555692554
1231,626564.0010706,626564.6219987683,626564.1770297457,626564.56394214,626564.2350793103,626564.7478977819,626564.3192282966,True,True,False,False,298.276737960288,288.11858009832156,24.92826094210601
1232,626565.0010706,626565.6216411083,626565.1773608525,626565.5634396627,626565.2355550012,626565.7486285155,626565.3195708366,True,True,False,False,298.1376753087865,287.982085597948,24.913868025977504
1233,626566.0010706,626566.6212984696,626566.1776945705,626566.562953021,626566.236032505,626566.7493567832,626566.3198789244,True,True,False,False,297.9866461658592,287.8362473987899,24.890198005408823
1234,626567.0010706,626567.620971021,626567.178030692,626567.5624825713,626567.2365114435,626567.7500813531,626567.3201520343,True,True,False,False,297.8238417768028,287.68133870841405,24.857093786049063
1235,626568.0010706,626568.6206589348,626568.1783690176,626568.5620286501,626568.236991448,626568.7508010033,626568.3203896855,True,True,False,False,297.64942606615733,287.51760541363046,24.814376075432513
1236,626569.0010706,626569.6203623805,626569.1787093529,626569.5615915952,626569.23747215,626569.7515145252,626569.3205914441,True,True,False,False,297.4636175999763,287.3453207220061,24.761872411282624
1237,626570.0010706,626570.620081523,626570.1790515038,626570.5611717595,626570.2379531707,626570.7522207242,626570.3207569208,True,True,False,False,297.26660762355647,287.1647851618643,24.699509369065822
1238,626571.0010706,626571.6198165191,626571.1793952722,626571.5607694738,626571.2384341476,626571.7529184215,626571.32088577,True,True,False,False,297.05864202370793,286.97627194077194,24.62713156197849
1239,626572.0010706,626572.6195675188,626572.1797404517,626572.5603850605,626572.2389146832,626572.7536064566,626572.3209776857,True,True,False,False,296.8398847249708,286.78010890780916,24.544559697554913
1240,626573.0010706,626573.6193346635,626573.1800868248,626573.5600188517,626573.2393943882,626573.7542836894,626573.3210324012,True,True,False,False,296.61049965188505,286.5765692705428,24.451745964470902
1241,626574.0010706,626574.6191180884,626574.1804341613,626574.5596711601,626574.239872838,626574.7549490023,626574.3210507839,True,True,False,False,296.3710332195844,286.3660355195663,24.34859132498349
1242,626575.0010706,626575.6189179192,626575.1807822189,626575.5593423048,626575.2403496073,626575.755601299,626575.3210293322,True,True,False,False,296.1214034657988,286.1487808624466,24.234972835687625
1243,626576.0010706,626576.6187342724,626576.181130741,626576.5590325936,626576.240824248,626576.7562395022,626576.3209711739,True,True,False,False,295.8619382396083,285.9251331482637,24.110866590921198
1244,626577.0010706,626577.618567249,626577.1814794561,626577.5587423058,626577.2412963053,626577.7568625496,626577.3208750586,True,True,False,False,295.59291074857987,285.69547486761115,23.9761633076575
1245,626578.0010706,626578.618416934,626578.1818280781,626578.5584717316,626578.2417652947,626578.75746939,626578.3207408544,True,True,False,False,295.3145668795235,285.4601065488125,23.830856155707355
1246,626579.0010706,626579.6182833931,626579.1821763045,626579.5582211135,626579.2422307233,626579.7580589817,626579.3205684437,True,True,False,False,295.0271525192494,285.2193560409479,23.67491269167221
1247,626580.0010706,626580.6181666714,626580.1825238175,626580.5579906958,626580.2426920849,626580.7586302895,626580.3203577213,True,True,False,False,294.73091355456756,284.97360583461085,23.50826973630224
1248,626581.0010706,626581.6180667942,626581.1828702854,626581.557780686,626581.243148858,626581.7591822846,626581.3201085911,True,True,False,False,294.4261778345583,284.7231837788815,23.330937534881198
1249,626582.0010706,626582.6179837652,626582.1832153613,626582.5575912759,626582.2436005208,626582.7597139431,626582.3198209647,True,True,False,False,294.1131366045183,284.4684450435967,23.142928040240136
1250,626583.0010706,626583.6179175661,626583.1835586864,626583.5574226294,626583.2440465166,626583.7602242446,626583.3194947585,True,True,False,False,293.79211771352766,284.20977211934996,22.944198563696737
1251,626584.0010706,626584.6178681555,626584.1838998876,626584.5572748804,626584.2444863034,626584.7607121677,626584.3191298905,True,True,False,False,293.4633943691533,283.94749285522147,22.7347730109131
1252,626585.0010706,626585.617835466,626585.184238578,626585.5571481362,626585.2449193127,626585.7611766872,626585.3187262767,True,True,False,False,293.12723977896195,283.68201706256144,22.514676995098608
1253,626586.0010706,626586.6178194033,626586.1845743554,626586.557042469,626586.2453449857,626586.7616167669,626586.3182838252,True,True,False,False,292.7839817920338,283.41369991120666,22.28390880870597
1254,626587.0010706,626587.6178198436,626587.1849068028,626587.5569579197,626587.2457627311,626587.7620313542,626587.3178024318,True,True,False,False,292.43389361593563,283.1428692502373,22.042535046079596
1255,626588.0010706,626588.6178366351,626588.1852354866,626588.5568944927,626588.2461719577,626588.7624193737,626588.3172819742,True,True,False,False,292.0772757789909,282.86998953251697,21.79052155627364
1256,626589.0010706,626589.6178696004,626589.1855599592,626589.5568521614,626589.2465720738,626589.7627797262,626589.316722308,True,True,False,False,291.7144561302798,282.59541592788247,21.527963961936468
1257,626590.0010706,626590.617918544,626590.1858797625,626590.5568308706,626590.2469624747,626590.7631112884,626590.3161232641,True,True,False,False,291.34573519812585,282.3195309269273,21.25485884797351
1258,626591.0010706,626591.6179832593,626591.1861944357,626591.5568305483,626591.2473425624,626591.7634129168,626591.3154846488,True,True,False,False,290.97146815236584,282.042717020245,20.971236950236023
1259,626592.0010706,626592.6180635355,626592.1865035223,626592.5568511173,626592.2477117449,626592.7636834518,626592.3148062464,True,True,False,False,290.59201016283663,281.76543866069915,20.677158032879245
1260,626593.0010706,626593.6181591619,626593.1868065775,626593.5568924722,626593.2480694744,626593.7639217216,626593.3140878205,True,True,False,False,290.20763443710496,281.4880510181266,20.37255550155877
1261,626594.0010706,626594.6182699269,626594.187103173,626594.5569545275,626594.2484151905,626594.7641265418,626594.3133291148,True,True,False,False,289.81872346576444,281.2109912246342,20.057526686470275
1262,626595.0010706,626595.6183956168,626595.1873928991,626595.5570371595,626595.2487484001,626595.7642967172,626595.3125298561,True,True,False,False,289.4256050978952,280.9346690915722,19.732039144215193
1263,626596.0010706,626596.618536013,626596.1876753629,626596.5571402439,626596.2490686156,626596.7644310421,626596.3116897538,True,True,False,False,289.02866182409076,280.65954907180407,19.396097997435408
1264,626597.0010706,626597.6186908924,626597.1879501897,626597.5572636324,626597.2493753824,626597.764528302,626597.3108085021,True,True,False,False,288.6282214934312,280.3859863351667,19.049677632921533
1265,626598.0010706,626598.6188600257,626598.1882170194,626598.5574071511,626598.249668269,626598.7645872748,626598.3098857827,True,True,False,False,288.2246665965102,280.11449997603705,18.692786588410026
1266,626599.0010706,626599.6190431786,626599.1884755057,626599.5575706383,626599.2499468792,626599.7646067324,626599.3089212626,True,True,False,False,287.8183249824078,279.8454451642519,18.325409495975258
1267,626600.0010706,626600.6192401117,626600.1887253136,626600.5577538876,626600.2502108346,626600.7645854387,626600.3079145963,True,True,False,False,287.40960646247424,279.57931367343156,17.947532695238888
1268,626601.0010706,626601.6194505803,626601.1889661185,626601.5579566876,626601.2504597665,626601.7645221469,626601.3068654218,True,True,False,False,286.9988662065463,279.3165153149261,17.55907593147817
1269,626602.0010706,626602.6196743338,626602.1891976031,626602.558178826,626602.2506933324,626602.764415595,626602.3057733581,True,True,False,False,286.58645938446097,279.05751454159923,17.16010067639563
1270,626603.0010706,626603.6199111145,626603.1894194577,626603.5584200477,626603.2509112097,626603.7642644986,626603.3046380002,True,True,False,False,286.172823128325,278.8027211648011,16.750495939417256
1271,626604.0010706,626604.620160654,626604.189631378,626604.5586800983,626604.251113092,626604.7640675432,626604.3034589146,True,True,False,False,285.7582852872186,278.55265427890856,16.33025318280659
1272,626605.0010706,626605.620422673,626605.1898330653,626605.5589586844,626605.251298676,626605.7638233756,626605.3022356336,True,True,False,False,285.34328299324864,278.3076963745152,15.89932630278673
1273,626606.0010706,626606.6206968792,626606.1900242257,626606.5592555024,626606.251467684,626606.7635305978,626606.3009676524,True,True,False,False,284.9281714162519,278.06831190448463,15.457631629540344
1274,626607.0010706,626607.6209829662,626607.1902045712,626607.5595702098,626607.2516198615,626607.7631877596,626607.2996544235,True,True,False,False,284.5133876883354,277.8350199631937,15.004714955487628
1275,626608.0010706,626608.6212806134,626608.1903738191,626608.5599024592,626608.2517549634,626608.7627933556,626608.2982953575,True,True,False,False,284.0993416208492,277.60825768274924,14.54077264856722
1276,626609.0010706,626609.6215894865,626609.1905316936,626609.560251856,626609.2518727619,626609.7623458195,626609.2968898187,True,True,False,False,283.68647034590026,277.388571478285,14.066231595602245
1277,626610.0010706,626610.6219092382,626610.1906779264,626610.5606179868,626610.2519730502,626610.7618435221,626610.2954371271,True,True,False,False,283.2751836748388,277.1763984819077,13.580619659766324
1278,626611.0010706,626611.6222395066,626611.1908122567,626611.5610004186,626611.2520556432,626611.7612847653,626611.2939365548,True,True,False,False,282.8659460605283,276.9723124295077,13.083813043880753
1279,626612.0010706,626612.6225799152,626612.1909344303,626612.5613986833,626612.2521203733,626612.7606677767,626612.2923873246,True,True,False,False,282.4592219558324,276.77683241546197,12.575590620571152
1280,626613.0010706,626613.6229300702,626613.1910441988,626613.5618122953,626613.2521670877,626613.7599906998,626613.2907886067,True,True,False,False,282.0554758136146,276.59055949641737,12.055884941719466
1281,626614.0010706,626614.6232895593,626614.1911413176,626614.562240729,626614.2521956507,626614.7592515852,626614.2891395141,True,True,False,False,281.6552267282519,276.4140127667509,11.524490247876951
1282,626615.0010706,626615.6236579502,626615.191225545,626615.5626834376,626615.2522059323,626615.7584483798,626615.2874390977,True,True,False,False,281.2589391526077,276.2478206038661,10.9812938409223
1283,626616.0010706,626616.6240347899,626616.1912966408,626616.5631398328,626616.2521978307,626616.7575789173,626616.2856863425,True,True,False,False,280.8671868225725,276.09263870592343,10.426042150082575
1284,626617.0010706,626617.6244196102,626617.1913543665,626617.5636093086,626617.2521712409,626617.7566409127,626617.2838801637,True,True,False,False,280.4805161532797,275.9490954503264,9.858576373459575
1285,626618.0010706,626618.6248119331,626618.1913984888,626618.5640912433,626618.2521260771,626618.7556319616,626618.2820194075,True,True,False,False,280.0995008806197,275.81792849750553,9.278672822357983
1286,626619.0010706,626619.6252112826,626619.1914283878,626619.5645849945,626619.2520622696,626619.7545495457,626619.2801028546,True,True,False,False,279.72474206123945,275.69982086637765,8.68618037884241
1287,626620.0010706,626620.6256171912,626620.1914450452,626620.56508994,626620.2519797777,626620.7533910407,626620.2781292275,True,True,False,False,279.35686807254257,275.5955648588866,8.080900967426928
1288,626621.0010706,626621.6260292062,626621.1914470894,626621.565605454,626621.2518785752,626621.7521537244,626621.2760971978,True,True,False,False,278.99669853722946,275.505952776976,7.462671517345102
1289,626622.0010706,626622.6264468876,626622.1914347582,626622.5661309263,626622.2517586928,626622.750834787,626622.2740053968,True,True,False,False,278.64456130438026,275.43180424334633,6.8313891488725575
1290,626623.0010706,626623.6268698077,626623.1914079192,626623.5666657438,626623.2516201617,626623.7494313437,626623.271852426,True,True,False,False,278.3013306382088,275.3739935222114,6.1870056237982824
1291,626624.0010706,626624.6272975495,626624.1913664648,626624.5672093022,626624.2514630726,626624.7479404537,626624.2696368741,True,True,False,False,277.967689557632,275.3334221985415,5.52964559307463
1292,626625.0010706,626625.6277297102,626625.1913103124,626625.5677610221,626625.2512875298,626625.7463603893,626625.2673573361,True,True,False,False,277.64443036459363,275.31099185730716,4.859614280780134
1293,626626.0010706,626626.6281659042,626626.1912394054,626626.5683203047,626626.2510936579,626626.7446858273,626626.2650124361,True,True,False,False,277.3322633987674,275.3076860457489,4.1775123166749335
1294,626627.0010706,626627.6286057646,626627.1911537121,626627.5688866026,626627.2508816369,626627.7429149167,626627.2626008473,True,True,False,False,277.0320082828536,275.3244609903504,3.484495069945817
1295,626628.0010706,626628.6290489442,626628.1910532254,626628.5694593625,626628.2506516441,626628.7410447379,626628.260121312,True,True,False,False,276.7444299980394,275.3623548798657,2.7824098933198633
1296,626629.0010706,626629.6294951134,626629.1909379589,626629.5700380577,626629.250403905,626629.7390724362,626629.2575726607,True,True,False,False,276.4703481670251,275.42232394077837,2.0743707127283617
1297,626630.0010706,626630.6299439578,626630.1908079449,626630.5706221784,626630.2501386356,626630.7369952435,626630.2549538282,True,True,False,False,276.2105824125112,275.5054610033558,1.3654005986973292
1298,626631.0010706,626631.6303951757,626631.1906632311,626631.5712112229,626631.2498560864,626631.7348105004,626631.2522638729,True,True,False,False,275.9659796779547,275.61277693559504,0.6631334082021648
1299,626632.0010706,626632.6308484757,626632.1905038788,626632.571804706,626632.2495565201,626632.7325156885,626632.2495020011,True,False,False,False,275.73733226529936,,
1300,626633.0010706,626633.6313035747,626633.1903299605,626633.5724021355,626633.2492401965,626633.7301084481,626633.2466675483,True,False,False,False,275.52551443875893,,
1301,626634.0010706,626634.6317601972,626634.1901415593,626634.573003054,626634.2489074097,626634.727586634,626634.2437600957,True,False,False,False,275.3313458210338,,
1302,626635.0010706,626635.632218075,626635.189938769,626635.5736069819,626635.2485584401,626635.7249483487,626635.2407794213,True,False,False,False,275.1556460348244,,
1303,626636.0010706,626636.6326769462,626636.1897216924,626636.574213477,626636.2481935847,626636.7221919941,626636.2377255573,True,False,False,False,274.99928934434445,,
1304,626637.0010706,626637.6331365567,626637.1894904433,626637.574822077,626637.2478131568,626637.7193163265,626637.2345988236,True,False,False,False,274.86304073078105,,
1305,626638.0010706,626638.6335966594,626638.1892451448,626638.5754323513,626638.2474174731,626638.7163205133,626638.2313998658,True,False,False,False,274.7476924960779,,
1306,626639.0010706,626639.6340570138,626639.1889859294,626639.5760438683,626639.247006847,626639.7132041901,626639.2281296887,True,False,False,False,274.65395497990863,,
1307,626640.0010706,626640.6345173842,626640.1887129382,626640.5766561953,626640.2465816127,626640.7099675161,626640.2247896895,True,False,False,False,274.58253852194696,,
1308,626641.0010706,626641.6349775365,626641.1884263179,626641.5772689204,626641.2461421101,626641.7066112233,626641.2213816864,True,False,False,False,274.53404417883985,,
1309,626642.0010706,626642.6354372355,626642.188126219,626642.577881624,626642.2456886648,626642.7031366648,626642.2179079414,True,False,False,False,274.50904568647763,,
